text,label
US is stronger thanks to the work of Aaima&amp;DREAMers who wish only to be given a chance to contribute to the country they call home #SaveDACA https://t.co/OVs4rsBTGv,1.0
I'm in touch with @DHSgov for more info about this case. Disturbing that ICE may have followed her from an immigration press conference. https://t.co/fgjEbdwBfS,1.0
Joining @ChuckTodd to discuss the #JointSession and the President's on again / off again support for immigration reform,1.0
Reports that the Trump Admin is considering separating children from their parents demonstrates the inhumanity of its immigration policies,1.0
"Instead of spreading fear about immigrants &amp; immigration, President Trump should reform our #H1Bvisa system https://t.co/k34xNi7lXB",1.0
MORNING READ: Rewarding immigrant experience compels Chicagoan to aid refugees #RefugeesWelcome https://t.co/6f6Hq3DaLr,1.0
No amount of relabeling will change the fact that President Trump’s travel ban is unconstitutional and un-American https://t.co/15lnitGbyc,1.0
"Trump’s first travel ban was blocked by multiple federal courts, and his latest will no doubt face the same fate",1.0
Discussing Trump Administration’s #MassDeportation scheme with community leaders and immigration advocates at @ElginCommColl https://t.co/SwcBmoiyVE,1.0
These executive orders are inconsistent with America’s heritage as a nation of immigrants and a safe haven for those fleeing persecution,1.0
Best way to fix our broken immigration system and make our communities safer is to pass comprehensive immigration reform,1.0
"The deadline looms on #H1Bvisas for tech workers, but President Trump has yet to act &amp; put American workers first https://t.co/WCIE3GpFs9",1.0
"No amount of relabeling will change the fact that Pres Trump's un-American  &amp;unconstitutional ""travel ban"" is an attack on refugees &amp;Muslims https://t.co/s6VcmL3YKd",1.0
There’s a reason President Trump’s refugee and Muslim bans keep getting blocked: they’re unconstitutional. https://t.co/xaHGHlsdct,1.0
"“The pres. will salute legacy of 1 wave of immigrants even as he deploys against [others] the same calumnies once heaped upon the Irish."" https://t.co/OrZCPmg6bV",1.0
Deeply concerned by reports WH advisor @SebGorka failed to disclose membership in Hungarian neo-Nazi org in naturalization application,1.0
Proud to stand with Irish-Americans in support of all immigrants and refugees #YouAreMyNeighbor https://t.co/8jHlrhFb4V,1.0
"Tonight, @60Minutes sheds light on serious issue of H-1B visa abuse. Top recipients of H-1B visas are companies that ship jobs overseas https://t.co/PXXMDZDDdr",1.0
"Pres Trump promised to protect American workers by cracking down on H-1B visa abuse. Instead he's pursued cruel, un-American immig policies",1.0
I called on Pres Trump to protect US workers&amp; stop H-1B abuse before annual visa lottery in April. Still no response https://t.co/GdwzVevAvE,1.0
Depriving cities of DOJ funding&amp;making it harder for immigrants to cooperate w police will only make us less safe https://t.co/RqiyzW43g1,1.0
Vast majority of immigrants are law-abiding&amp; have deep roots here. It's unfair to hold an entire community responsible for the acts of a few,1.0
The people of the US and Mexico share more than just a border—we have an unbreakable bond rooted in shared values and mutual respect,1.0
@USCIS's announcement that it will monitor companies using H-1B visas falls far short of Pres Trump's promise to put American workers first,1.0
@USCIS The President’s response: silence. This week outsourcers will get tens of thousands more visas to replace U.S. workers through H-1B lottery,1.0
@USCIS The President should reform the lottery system &amp; support efforts like mine w @ChuckGrassley to end the use of the H-1B visa for outsourcing,1.0
".@theCHAtweets Instead of scraping together scarce taxpayer dollars for border wall, Trump should prioritize critical assistance for hard-working Americans",1.0
.@USCIS's announcement that it will monitor companies using H-1B visas falls far short of Pres Trump's promise to put American workers first,1.0
.@USCIS The President’s response: silence. This week outsourcers will get tens of thousands more visas to replace U.S. workers through H-1B lottery,1.0
.@USCIS The President should reform the lottery system &amp; support efforts like mine w @ChuckGrassley to end the use of the H-1B visa for outsourcing,1.0
".@SenDuckworth &amp; I answered Illinoisans' questions about immigration, the budget&amp; the future of health care at today's IL Constituent Coffee https://t.co/EW04GtGdjT",1.0
Today’s executive order comes after tens of thousands of new visas were allotted to outsourcing companies earlier this month.,1.0
"We already know H-1B visa abuse hurts American workers. Simply reviewing the program is too little, too late.",1.0
Sec Kelly promised that no one w DACA would lose protection unless they violated the prgrm's terms. I intend to hold him to this commitment https://t.co/a1uIdsoqbA,1.0
Honored to speak at a naturalization ceremony for 100+ new Americans taking their oath of citizenship this morning https://t.co/LxyFarYjKI,1.0
I'll support Rosenstein's nomination w the expectation that he'll speak truth to power &amp; rein in AG Sessions' worst instincts on immigration,1.0
The House GOP #WrongCHOICEact would gut Wall Street reform and its most critical consumer protections. #DefendCFPB,1.0
Support from higher ed was critical in the creation of DACA&amp;will continue to play impt role as DREAMers face new challenges from this Admin,1.0
Great discussion w/ members of @NHCSL on why Latino small business drives econ growth&amp; how we can combat this Admin's anti-immigrant actions https://t.co/M9IKaXwUMF,1.0
"Today, I stand w/ the millions of workers, immigrants, &amp; allies raising their voices against discrimination &amp; injustice #MayDay2017",1.0
"Hoy me uno a los millones de trabajadores, inmigrantes y aliados que alzan sus voces en contra de la discriminación e injusticia #MayDay2017",1.0
"There's no funding for a border wall or mass deportation force, &amp; it doesn't hold critical law enforcement funds hostage",1.0
"If confirmed, he would be on the front lines of ensuring the fed govt’s actions are consistent with our tradition as a nation of immigrants",1.0
"In Feb, I called for the Senate Immigration Subcommittee to hold hearings on @POTUS's immigration executive orders https://t.co/PbeVwibyse",1.0
@POTUS I'm disappointed that our first hearing–called #BuildAmericasTrust–ignores constitutional concerns in favor of discussing border security,1.0
"Border security is important, but we already spend more on immigration enforcement than all other federal law enforcement agencies combined",1.0
RT @AmericasVoice: .@SenatorDurbin: US spends more on immigration enforcement than ALL other fed enforcement COMBINED. Yet @JohnCornyn says…,1.0
"From FY2003 to FY 2016, the number of immigration agents nearly tripled and the number of Border Patrol agents nearly doubled",1.0
"According to @CBP statistics, the # of apprehensions the southern border dropped from about 1.6 million in FY2000 to about 408,000 in FY2016",1.0
"President Trump’s assessment that we must build a “big, beautiful wall” on the Southern border doesn’t square with reality",1.0
".@HurdOnTheHill, whose district covers 800mi of border, described the wall as, “the most expensive&amp;least effective way to secure the border”",1.0
"RT @RI4A: Chairman @JohnCornyn, you can #BuildAmericasTrust by standing up to @POTUS’s anti-immigrant &amp; anti-refugee agenda",1.0
"As border apprehensions decline drastically, we must shift our lmtd resources&amp;take a comprehensive approach to fixing our immigration system",1.0
"And we must address serious questions about the legality, morality &amp; efficacy of President Trump’s anti-immigrant &amp; anti-refugee policies",1.0
"RT @UNITEDWEDREAM: While @JohnCornyn pushes Trump agenda, immigrant families face an uncertain future under extreme immigration executive o…",1.0
"Today, I asked @USCIS Director Nominee Francis Cissna about his involvement in crafting Trump’s controversial immigration executive orders https://t.co/tPPEKQA88R",1.0
"@USCIS Mr. Cissna testified under oath that he would maintain existing #DACA guidelines. If he’s confirmed, I intend to hold him to that promise.",1.0
I keep a copy of my mother's naturalization certificate as a reminder that America is a nation of immigrants #ImmigrantHeritageMonth https://t.co/diUtfMObnU,1.0
Today we remember the Jewish refugees sent to their death after the U.S. turned them away. https://t.co/A7TtlzgbeR,1.0
"Our guiding principle in terms of immigration reform must be to unite families, not divide them up.",1.0
We cannot continue to round up and deport thousands of immigrant families to address a crisis that requires compassion and humane solutions.,1.0
"Our country is great because we are the sons and daughters of immigrants, and I think we should all be very proud of that.",1.0
We cannot allow ourselves to be divided by the anti-immigrant and xenophobic hysteria the Republican party has concocted.,1.0
"The purpose of scapegoating, setting whites against blacks, native born against immigrants, is to deflect from issues that could unite them.",1.0
"As a nation built by immigrants, we must strive for humane immigration policies that unify families, not tear them apart. #FightForFamilies",1.0
"As a nation built by hardworking immigrants, we need to enact immigration policies that unite families, not tear them apart.",1.0
We must not turn our backs on the refugees who are fleeing Syria often with just the clothes on their backs. https://t.co/ILwqM4iM2d,1.0
"We need an immigration policy that brings families together, not one that tears them apart.",1.0
Our nation has always been a refuge for the oppressed. We must unite families not tear them apart. The deportation raids must end.,1.0
"The Republican Party could stand to remember who founded this country, and stop demonizing immigrants and refugees at every turn.",1.0
Now is not the time for demagoguery and fear-mongering. We will not turn our backs on refugees fleeing violence.,1.0
"Our country is great because we are the sons and daughters of immigrants, and I think we should all be very proud of that.",1.0
We cannot allow ourselves to be divided by the anti-immigrant and xenophobic hysteria the Republican party has concocted.,1.0
We cannot allow ourselves to be divided by the anti-immigrant and xenophobic hysteria the Republican party has concocted.,1.0
There is hatred being generated against immigrants in this country. We've got to stand together and reject that hate.,1.0
We are a nation of immigrants. Our story is about hard-working families coming to America to create a brighter future for our children.,1.0
"In four years, DACA has helped bring more than 700,000 people out of the shadows. Now it's time to create a path to citizenship.",1.0
The immigrant detention machine has perpetuated unjust policies and separated families. It's time for DHS to end its use of private prisons.,1.0
DHS should follow DOJ's lead and phase out for-profit immigration detention facilities. These private prisons cost more and are less humane.,1.0
We don’t need a wall and we don't need barbwire. We need to provide 11 million undocumented people with a path toward citizenship.,1.0
"This country, our country, is made up of the sons and daughters of immigrants. We should be very proud of that.",1.0
ICE shouldn’t use immigrants to replace prisoners. We must eliminate costly and inhumane private prisons. https://t.co/pUhyvH1nw1,1.0
It will be defeated when we stand together to oppose xenophobia and attacks on the immigrant community.,1.0
"Nonsense like this signals that Republicans will make it harder for people of color, the elderly, immigrants, young and poor people to vote. https://t.co/Hd7CFVaDsh",1.0
We don’t need a wall. We need to take millions of undocumented people out of the shadows. #saveDACA,1.0
We must be aggressive in pursuing policies that are humane and sensible and that keep families together not tear them apart. #SaveDACA,1.0
"Instead of frightening 11 million undocumented people with deportation, we need a path toward citizenship.",1.0
We cannot allow ourselves to be divided by the anti-immigrant and xenophobic hysteria the Republican party has concocted.,1.0
We must not stop vigorously defending DACA and the young people in that program and fighting for comprehensive immigration reform.,1.0
